epoch,kl_weight,lr,kl_loss,recon_loss,loss,mode
0,0.0001,0.0002926829491861255,47.247696495056154,0.5120252177119256,0.5167499870061875,Train
0,0.0001,0.0,47.10390911102295,0.489332278072834,0.4940426707267761,Eval
1,0.00019,0.00027144804065905466,47.903258323669434,0.40553065687417983,0.414632274210453,Train
1,0.00019,0.0,48.025153923034665,0.40014308094978335,0.409267857670784,Eval
2,0.00028,0.00023837389521772474,48.63270149230957,0.3428787365555763,0.3564958944916725,Train
2,0.00028,0.0,48.77188606262207,0.32443379908800124,0.3380899250507355,Eval
3,0.00037,0.00019669804065905463,49.36898899078369,0.3068638056516647,0.32513033002614977,Train
3,0.00037,0.0,49.46828193664551,0.28910241425037386,0.3074056774377823,Eval
4,0.00046,0.0001505,50.31075592041016,0.2778566852211952,0.3009996354579926,Train
4,0.00046,0.0,50.313994598388675,0.2649412490427494,0.2880856886506081,Eval
5,0.00055,0.00010430195934094538,51.039516067504884,0.2654554396867752,0.2935271754860878,Train
5,0.00055,0.0,51.061507034301755,0.24527767300605774,0.27336150258779524,Eval
6,0.00064,6.262610478227528e-05,51.473887062072755,0.25248999148607254,0.2854332774877548,Train
6,0.00064,0.0,51.550950050354004,0.2379535809159279,0.2709461897611618,Eval
7,0.0007300000000000001,2.9551959340945373e-05,51.83317832946777,0.24194130972027778,0.2797795280814171,Train
7,0.0007300000000000001,0.0,51.820752906799314,0.22918241173028947,0.2670115649700165,Eval
8,0.0008200000000000001,8.317050813874547e-06,51.89175224304199,0.2380058139562607,0.2805570513010025,Train
8,0.0008200000000000001,0.0,51.93265495300293,0.22323188483715056,0.26581665873527527,Eval
9,0.0009100000000000001,1e-06,51.87578506469727,0.23649447187781333,0.28370143473148346,Train
9,0.0009100000000000001,0.0,51.90882511138916,0.22231919765472413,0.26955622881650926,Eval
10,0.001,0.0002926829491861255,44.72682704925537,0.2815332397818565,0.3262600675225258,Train
10,0.001,0.0,44.82656688690186,0.2701776623725891,0.31500422954559326,Eval
11,0.001,0.00027144804065905466,45.60827693939209,0.2476360373198986,0.2932443156838417,Train
11,0.001,0.0,45.57687873840332,0.23356229439377785,0.27913917452096937,Eval
12,0.001,0.00023837389521772474,45.66780109405518,0.22000856772065164,0.26567636877298356,Train
12,0.001,0.0,45.71315383911133,0.20523607730865479,0.25094923451542855,Eval
13,0.001,0.00019669804065905463,45.97522830963135,0.20034297853708266,0.24631821140646934,Train
13,0.001,0.0,46.06795330047608,0.18859071061015129,0.2346586652100086,Eval
14,0.001,0.0001505,46.336738204956056,0.18529223799705505,0.23162897750735284,Train
14,0.001,0.0,46.361381912231444,0.17124601379036902,0.21760739684104918,Eval
15,0.001,0.00010430195934094538,46.782948875427245,0.16762265637516977,0.21440560668706893,Train
15,0.001,0.0,46.82175235748291,0.16176157668232918,0.20858333110809327,Eval
16,0.001,6.262610478227528e-05,47.24252300262451,0.15842747762799264,0.20567000284790993,Train
16,0.001,0.0,47.26255626678467,0.1471227191388607,0.19438527747988701,Eval
17,0.001,2.9551959340945373e-05,47.52184638977051,0.1520801939070225,0.19960204139351845,Train
17,0.001,0.0,47.53491706848145,0.14116849824786187,0.18870341703295707,Eval
18,0.001,8.317050813874547e-06,47.648846817016604,0.14577128142118453,0.19342013075947762,Train
18,0.001,0.0,47.639732360839844,0.13679877519607545,0.1844385124742985,Eval
19,0.001,1e-06,47.65461807250976,0.14628346860408784,0.19393808841705323,Train
19,0.001,0.0,47.66443996429443,0.136267726495862,0.18393216878175736,Eval
20,0.001,0.0002926829491861255,45.46593399047852,0.17359597757458686,0.21906191259622573,Train
20,0.001,0.0,45.47653427124023,0.16252322122454643,0.20799975842237473,Eval
21,0.001,0.00027144804065905466,45.85122184753418,0.1512298069894314,0.19708103090524673,Train
21,0.001,0.0,45.852012634277344,0.13965031653642654,0.18550233244895936,Eval
22,0.001,0.00023837389521772474,46.18501853942871,0.14032872766256332,0.18651374876499177,Train
22,0.001,0.0,46.16490936279297,0.12707896828651427,0.17324387952685355,Eval
23,0.001,0.00019669804065905463,46.42150535583496,0.13195911310613156,0.17838062047958375,Train
23,0.001,0.0,46.405937385559085,0.11935908272862435,0.1657650202512741,Eval
24,0.001,0.0001505,46.6578929901123,0.12079974263906479,0.16745763793587684,Train
24,0.001,0.0,46.63901195526123,0.11608057916164398,0.16271959245204926,Eval
25,0.001,0.00010430195934094538,46.77833080291748,0.1105070762336254,0.1572854094207287,Train
25,0.001,0.0,46.59393730163574,0.10255366377532482,0.14914760366082191,Eval
26,0.001,6.262610478227528e-05,46.90079536437988,0.10444845631718636,0.1513492539525032,Train
26,0.001,0.0,46.88369255065918,0.09372905120253563,0.1406127467751503,Eval
27,0.001,2.9551959340945373e-05,47.04048442840576,0.09566862247884274,0.14270910918712615,Train
27,0.001,0.0,47.051059532165525,0.08981547690927982,0.1368665389716625,Eval
28,0.001,8.317050813874547e-06,47.079790878295896,0.09226228557527065,0.13934207782149316,Train
28,0.001,0.0,47.04350643157959,0.08712409734725952,0.13416760712862014,Eval
29,0.001,1e-06,47.038926887512204,0.09243356287479401,0.13947249278426171,Train
29,0.001,0.0,47.07435283660889,0.08600948601961136,0.13308384120464326,Eval
30,0.001,0.0002926829491861255,44.6006534576416,0.12153152078390121,0.1661321759223938,Train
30,0.001,0.0,44.538325500488284,0.10890960432589054,0.1534479334950447,Eval
31,0.001,0.00027144804065905466,44.58195266723633,0.11348444744944572,0.15806640386581422,Train
31,0.001,0.0,44.568288230895995,0.10276853553950786,0.14733682498335837,Eval
32,0.001,0.00023837389521772474,44.82516365051269,0.10600595399737359,0.15083111971616744,Train
32,0.001,0.0,44.8557788848877,0.09376788921654225,0.13862366899847983,Eval
33,0.001,0.00019669804065905463,45.16695709228516,0.09538602754473686,0.1405529871582985,Train
33,0.001,0.0,45.147365760803225,0.08694539666175842,0.13209276646375656,Eval
34,0.001,0.0001505,45.44285945892334,0.08627764843404293,0.13172051087021827,Train
34,0.001,0.0,45.459709548950194,0.07948107607662677,0.12494078688323498,Eval
35,0.001,0.00010430195934094538,45.69685249328613,0.07877033352851867,0.12446718849241734,Train
35,0.001,0.0,45.75673065185547,0.06962947510182857,0.1153862077742815,Eval
36,0.001,6.262610478227528e-05,46.012772178649904,0.07054190933704377,0.11655468419194222,Train
36,0.001,0.0,45.954230308532715,0.06531770434230566,0.11127193756401539,Eval
37,0.001,2.9551959340945373e-05,46.062483596801755,0.06715883817523718,0.11322132386267185,Train
37,0.001,0.0,46.07686157226563,0.06290930677205324,0.10898617096245289,Eval
38,0.001,8.317050813874547e-06,46.11990032196045,0.06392542645335197,0.11004533022642135,Train
38,0.001,0.0,46.127104949951175,0.059641056694090366,0.10576816350221634,Eval
39,0.001,1e-06,46.09182262420654,0.06260848008096218,0.10870030485093593,Train
39,0.001,0.0,46.17141742706299,0.059497312642633915,0.10566873140633107,Eval
40,0.001,0.0002926829491861255,44.456698989868165,0.09502088315784932,0.13947758376598357,Train
40,0.001,0.0,44.4872163772583,0.08885472118854523,0.13334194123744963,Eval
41,0.001,0.00027144804065905466,44.86623764038086,0.08696491718292236,0.13183115683496,Train
41,0.001,0.0,44.73818130493164,0.0768990121781826,0.12163719497621059,Eval
42,0.001,0.00023837389521772474,44.96157455444336,0.07985474467277527,0.12481632269918919,Train
42,0.001,0.0,44.99547157287598,0.07379519231617451,0.11879066713154315,Eval
43,0.001,0.00019669804065905463,44.92287712097168,0.07034046240150929,0.11526334285736084,Train
43,0.001,0.0,44.980697059631346,0.06745466627180577,0.1124353650957346,Eval
44,0.001,0.0001505,44.99188995361328,0.06659665405750274,0.11158854551613331,Train
44,0.001,0.0,45.02168617248535,0.05991741865873337,0.10493910722434521,Eval
45,0.001,0.00010430195934094538,45.02267913818359,0.059246967732906344,0.10426964834332467,Train
45,0.001,0.0,44.98216705322265,0.05610377620905638,0.10108594559133052,Eval
46,0.001,6.262610478227528e-05,45.2132230758667,0.05406508520245552,0.0992783110588789,Train
46,0.001,0.0,45.164153289794925,0.051105380058288574,0.09626953601837158,Eval
47,0.001,2.9551959340945373e-05,45.3384204864502,0.05202922578901052,0.09736764840781689,Train
47,0.001,0.0,45.29140453338623,0.04863203857094049,0.09392344504594803,Eval
48,0.001,8.317050813874547e-06,45.40452690124512,0.047333212569355965,0.09273774176836014,Train
48,0.001,0.0,45.38901920318604,0.045992077142000196,0.09138110056519508,Eval
49,0.001,1e-06,45.41108722686768,0.047307771444320676,0.09271886087954044,Train
49,0.001,0.0,45.35519390106201,0.04595575388520956,0.09131094999611378,Eval
50,0.001,0.0002926829491861255,43.912542724609374,0.07455145455896854,0.1184639997780323,Train
50,0.001,0.0,43.98338623046875,0.06827338561415672,0.1122567743062973,Eval
51,0.001,0.00027144804065905466,44.019650268554685,0.0672149820253253,0.11123463362455369,Train
51,0.001,0.0,44.029880905151366,0.06081281006336212,0.10484269335865974,Eval
52,0.001,0.00023837389521772474,44.096920585632326,0.06555236559361219,0.1096492875367403,Train
52,0.001,0.0,44.112942123413085,0.05839704256504774,0.1025099866092205,Eval
53,0.001,0.00019669804065905463,44.17486457824707,0.05915748979896307,0.10333235636353492,Train
53,0.001,0.0,44.185055351257326,0.05754629392176867,0.10173135250806808,Eval
54,0.001,0.0001505,44.2388822555542,0.05397049058228731,0.09820937477052212,Train
54,0.001,0.0,44.19142570495605,0.05000837054103613,0.0941997978836298,Eval
55,0.001,0.00010430195934094538,44.31710224151611,0.04769436493515968,0.09201146848499775,Train
55,0.001,0.0,44.27186317443848,0.04522604756057262,0.08949791230261325,Eval
56,0.001,6.262610478227528e-05,44.3606954574585,0.042515476047992704,0.08687617219984531,Train
56,0.001,0.0,44.337520599365234,0.040678958781063555,0.08501648232340812,Eval
57,0.001,2.9551959340945373e-05,44.39342136383057,0.039382402412593366,0.08377582617104054,Train
